school.id,school.name,school.enrollment,school.offering, school.mooe 
136915,Sucat Elemen.School Sitio Pagkakaisa Annex,1323,Elementary," 455,000.00 "
136914,Sucat Elementary School,3295,Elementary," 1,332,000.00 "
320202,Baclaran NHS,1424,Secondary," 1,589,000.00 "
305428,Dr. Arcadio Santos NHS - Main,3992,Secondary," 2,910,000.00 "
136753,Fourth Estate ES,8679,Elementary," 2,675,000.00 "
136754,La Huerta ES,3973,Elementary," 1,552,000.00 "
136755,Masville ES,2313,Elementary," 1,020,000.00 "
305429,Masville NHS,1828,Secondary," 1,618,000.00 "
136757,Paranaque Elementary School Unit II,2078,Elementary," 794,000.00 "
136756,Paranaque ES Central,4590,Elementary," 1,853,000.00 "
305426,Paranaque National High School - Baclaran,2721,Secondary," 2,120,000.00 "
305424,Paranaque National High School Main,12613,Secondary," 11,218,000.00 "
305427,Paranaque NHS - Don Galo Annex,1495,Secondary," 1,033,000.00 "
305425,Paranaque NHS - La Huerta Annex,3136,Secondary," 1,690,000.00 "
136758,Sampaloc Site II ES,2911,Elementary," 1,052,000.00 "
136759,San Antonio ES,6934,Elementary," 2,946,000.00 "
136760,San Dionisio ES,1937,Elementary," 662,000.00 "
136761,Col. E. de Leon ES,2468,Elementary," 977,000.00 "
136762,Don Galo ES,1242,Elementary," 507,000.00 "
136763,F. Serrano Sr. ES,4050,Elementary," 1,654,000.00 "
320203,Moonwalk National High School,3949,Secondary," 3,028,000.00 "
320201,Paranaque Science HS,484,Secondary," 534,000.00 "
136772,Rogelio G. Gatchalian ES,730,Elementary," 332,000.00 "
136764,San Agustin ES,4991,Elementary," 1,912,000.00 "
136765,Sto. Nino ES,2602,Elementary," 986,000.00 "
226001,Sun Valley ES,3644,Elementary," 1,270,000.00 "
320204,Sun Valley NHS,2139,Secondary," 2,028,000.00 "
136767,Baclaran ES Central,2110,Elementary," 922,000.00 "
136768,Baclaran ES Unit I,2078,Elementary," 859,000.00 "
136769,Baclaran ES Unit II,1618,Elementary," 707,000.00 "
136770,Camp Claudio Elementary School,523,Elementary," 291,000.00 "
136766,Tambo ES,2793,Elementary," 1,042,000.00 "
136771,Tambo ES I,869,Elementary," 381,000.00 "
136590,Apelo Cruz ES,1601,Elementary," 863,000.00 "
136598,Juan Sumulong Elementary School,2264,Elementary," 1,007,000.00 "
136599,Marcela Marcelo ES,1932,Elementary," 835,000.00 "
136600,Padre Zamora Elementary School,2668,Elementary," 1,095,000.00 "
305367,Pasay City East HS,3810,Secondary," 3,583,000.00 "
136601,Timoteo Paez ES,4438,Elementary," 1,915,000.00 "
136586,Bernabe ES,419,Elementary," 240,000.00 "
136587,Epifanio delos Santos ES,1155,Elementary," 543,000.00 "
319601,Kalayaan NHS,2859,Secondary," 2,602,000.00 "
136588,P. Burgos ES,1987,Elementary," 899,000.00 "
305363,Pasay City North High School-Main,1089,Secondary," 1,729,000.00 "
305364,Pasay City North HS - Tramo Campus,1401,Secondary," 907,000.00 "
305365,Pasay City North HS BASA Annex,751,Secondary," 542,000.00 "
305369,Pasay City Science High School,569,Secondary," 665,000.00 "
136589,Rafael Palma ES,825,Elementary," 429,000.00 "
136592,Don Carlos Village ES,1682,Elementary," 631,000.00 "
136593,Kalayaan ES,4314,Elementary," 1,748,000.00 "
136594,Maricaban Elementary School,2284,Elementary," 871,000.00 "
305370,Pasay City South Hgh School,3298,Secondary," 3,391,000.00 "
136595,Rivera Village Elementary School,1603,Elementary," 673,000.00 "
136596,Villamor Airbase ES,4160,Elementary," 1,913,000.00 "
136602,A. Bonifacio ES,1486,Elementary," 688,000.00 "
136591,Cuneta ES,729,Elementary," 384,000.00 "
136603,Gotamco ES,1409,Elementary," 665,000.00 "
136604,Jose Rizal ES,2447,Elementary," 1,038,000.00 "
136605,P. Villanueva ES,1092,Elementary," 489,000.00 "
305368,Pasay City West HS,4867,Secondary," 4,388,000.00 "
223001,Philippine National School for the Blind,62,Elementary," 128,000.00 "
319602,Philippine National School for the Blind,52,Secondary," 2,058,000.00 "
223002,Philippine School for the Deaf,328,Elementary," 293,000.00 "
319603,Philippine School for the Deaf,225,Secondary," 3,179,000.00 "
320607,Agripino Manalo National HS,364,Secondary," 434,000.00 "
136892,Aguho Elementary School,522,Elementary," 294,000.00 "
136893,Capt. Hipolito Francisco Elementary School - Main,1349,Elementary," 580,000.00 "
136894,Capt. Hipolito Francisco Elementary School Annex,558,Elementary," 239,000.00 "
305467,Maria Concepcion Cruz HS,539,Secondary," 849,000.00 "
136896,Pateros Elementary School,2450,Elementary," 1,023,000.00 "
305466,Pateros National High School,2796,Secondary," 3,007,000.00 "
136895,Paulina Manalo ES,853,Elementary," 364,000.00 "
136897,Sta. Ana Elementary School,522,Elementary," 266,000.00 "
136898,Sto. Rosario Elementary School,439,Elementary," 269,000.00 "
136871,Ciriaco P. Tiñga Elementary School,2829,Elementary," 1,023,000.00 "
136872,Dr. Artemio. E. Natividad ES,892,Elementary," 428,000.00 "
136873,Eusebio C. Santos Elementary School,1612,Elementary," 586,000.00 "
305461,"Gen. Ricardo G. Papa, Sr. Memorial HS - Main",2756,Secondary," 2,506,000.00 "
305462,"Gen. Ricardo G. Papa, Sr. Memorial HS Annex",1772,Secondary," 1,076,000.00 "
136874,Napindan Elementary School,2639,Elementary," 893,000.00 "
136875,"Ricardo P. Cruz, Sr. Elementary School",5228,Elementary," 1,859,000.00 "
320604,"Sen. Renato ""Compañero"" Cayetano Memorial Science & Technology High School",656,Secondary," 2,207,000.00 "
136876,Taguig Elementary School,4506,Elementary," 1,788,000.00 "
305460,Taguig National High School,1864,Secondary," 2,419,000.00 "
320601,Taguig Science High School,893,Secondary," 892,000.00 "
136878,Tipas Elementary School - Annex,1653,Elementary," 542,000.00 "
136877,Tipas Elementary School -Main,3741,Elementary," 1,488,000.00 "
305464,Tipas National High School,2109,Secondary," 1,632,000.00 "
136879,Ususan Elementary School,2328,Elementary," 889,000.00 "
136881,Bagong Tanyag Elementary School - Annex A,1878,Elementary," 610,000.00 "
136882,Bagong Tanyag Elementary School - Annex B,1926,Elementary," 632,000.00 "
136880,Bagong Tanyag Elementary School - Main,4388,Elementary," 1,632,000.00 "
305459,Bagumbayan National High School,3835,Secondary," 3,129,000.00 "
136883,Cipriano P. Sta. Teresa Elementary School,4936,Elementary," 1,864,000.00 "
136884,Daanghari Elementary School,2576,Elementary," 913,000.00 "
136885,Enlisted Men's Signal Village Elementary School,9739,Elementary," 3,599,000.00 "
136886,Kapitan Jose Cardones Memorial ES,4509,Elementary," 1,645,000.00 "
320602,Maria Asuncion Rodriguez Tiñga High School,1713,Secondary," 1,586,000.00 "
320606,Pres. Diosdado Macapagal HS - Signal VNHS Annex,3239,Secondary," 1,623,000.00 "
305463,Signal Village National High School,7790,Secondary," 7,391,000.00 "
136887,Upper Bicutan ES,7369,Elementary," 2,643,000.00 "
320605,Upper Bicutan National High School,4449,Secondary," 3,355,000.00 "
136888,Kapitan Eddie T. Reyes Memorial ES,7161,Elementary," 2,448,000.00 "
228001,Kapitan Eddie T. Reyes Memorial ES - Palar Annex,2196,Elementary," 652,000.00 "
136890,Maharlika Elementary School,3283,Elementary," 1,164,000.00 "
136889,Silangan Elementary School,5426,Elementary," 1,818,000.00 "
136891,Tenement Elementary School,9199,Elementary," 3,435,000.00 "
305465,Western Bicutan NHS,4613,Secondary," 3,595,000.00 "
136744,Pedro Cruz ES,646,Elementary," 290,000.00 "
136745,Salapan ES,1015,Elementary," 504,000.00 "
136746,San Juan ES,2490,Elementary," 1,040,000.00 "
305423,San Juan National High School,3151,Secondary," 2,816,000.00 "
136747,San Perfecto ES,1029,Elementary," 492,000.00 "
136749,Kabayanan ES,1190,Elementary," 558,000.00 "
136750,Nicanor C. Ibuna ES,455,Elementary," 255,000.00 "
136751,Pinaglabanan ES,1709,Elementary," 967,000.00 "
136752,Sta. Lucia ES,523,Elementary," 294,000.00 "
305396,Bonifacio Javier National High School,2066,Secondary," 2,916,000.00 "
305395,City of Mandaluyong Science HS,631,Secondary," 3,164,000.00 "
136656,Dona Basilisa Yangco ES,423,Elementary," 242,000.00 "
319803,Eulogio Rodriguez Integrated School,1980,Secondary," 3,017,000.00 "
136657,Filemon P. Javier Elementary School,697,Elementary," 354,000.00 "
136658,Hulo Elementary School,2176,Elementary," 1,082,000.00 "
319801,Isaac Lopez Integrated School,1429,Secondary," 2,609,000.00 "
136659,Isaac Lopez Integrated School (Isaac Lopez ES),1902,Elementary," 873,000.00 "
136660,Mandaluyong Elementary School,2419,Elementary," 1,138,000.00 "
305393,Mandaluyong High School,2705,Secondary," 4,037,000.00 "
305394,Mataas na Paaralang Neptali A. Gonzales,3253,Secondary," 4,178,000.00 "
136661,Plainview  Elementary School,1425,Elementary," 675,000.00 "
136662,Renato R. Lopez Elementary School,341,Elementary," 189,000.00 "
224003,Addition Hills Integrated School,2032,Elementary," 485,000.00 "
319806,Addition Hills Integrated School,823,Secondary," 4,000,000.00 "
136663,Amado T. Reyes ES,134,Elementary," 123,000.00 "
136664,Andres Bonifacio Integrated School,3015,Elementary," 1,464,000.00 "
305397,Andres Bonifacio Integrated School,1904,Secondary," 3,226,000.00 "
136665,Dona Pilar C. Gonzaga ES,1618,Elementary," 685,000.00 "
136666,Eulogio Rodriguez Integrated School,2900,Elementary," 1,257,000.00 "
136667,Highway Hills Integrated School,3574,Elementary," 1,529,000.00 "
319802,Highway Hills Integrated School,2178,Secondary," 2,940,000.00 "
136668,Ilaya Barangka Integrated School,1546,Elementary," 669,000.00 "
319805,Ilaya Barangka Integrated School,643,Secondary," 1,656,000.00 "
224002,Jose Fabella Memorial School,1736,Elementary," 827,000.00 "
319804,Jose Fabella Memorial School,951,Secondary," 3,628,000.00 "
136669,Nueve de Febrero Elementary School,3721,Elementary," 1,652,000.00 "
136670,Pedro P. Cruz (Mauway) ES,2856,Elementary," 1,250,000.00 "
224001,Pleasant HIlls Elementary School,2265,Elementary," 788,000.00 "
136671,Barangka ES,1940,Elementary," 850,000.00 "
319903,Barangka NHS,931,Secondary," 821,000.00 "
136672,Industrial Valley ES,1281,Elementary," 549,000.00 "
136673,Kalumpang ES,1319,Elementary," 673,000.00 "
319904,Kalumpang National High School,812,Secondary," 693,000.00 "
136674,L. Victorino ES,1618,Elementary," 775,000.00 "
136675,Malanday ES,5605,Elementary," 2,078,000.00 "
305402,Malanday NHS,1875,Secondary," 2,589,000.00 "
136676,Marikina ES,2484,Elementary," 940,000.00 "
305401,Marikina Science HS,928,Secondary," 987,000.00 "
136678,San Roque ES,1671,Elementary," 754,000.00 "
319905,San Roque National High School,869,Secondary," 765,000.00 "
305405,Sta. Elena HS,4223,Secondary," 3,368,000.00 "
136687,Sto. Nino ES,3421,Elementary," 1,338,000.00 "
319906,Sto. Nino National High School,1386,Secondary," 1,092,000.00 "
305399,Tañong HS,1535,Secondary," 1,836,000.00 "
136680,Concepcion ES,2669,Elementary," 1,206,000.00 "
136679,Concepcion Integrated School,3414,Elementary," 1,287,000.00 "
305403,Concepcion Integrated School,2482,Secondary," 2,016,000.00 "
136681,Fortune ES,3957,Elementary," 1,510,000.00 "
319902,Fortune High School,2365,Secondary," 2,060,000.00 "
136682,H. Bautista ES,3858,Elementary," 1,495,000.00 "
136683,Kapitan Moy ES,1972,Elementary," 765,000.00 "
305400,Marikina Heights NHS,1348,Secondary," 1,816,000.00 "
305398,Marikina HS,4156,Secondary," 3,767,000.00 "
136677,Nangka ES,4004,Elementary," 1,543,000.00 "
319901,Nangka HS,1938,Secondary," 1,794,000.00 "
136684,Parang ES,4319,Elementary," 1,904,000.00 "
305404,Parang HS,3329,Secondary," 2,789,000.00 "
136685,SSS Village ES,3138,Elementary," 1,220,000.00 "
136686,St. Mary ES,1065,Elementary," 419,000.00 "
305416,Eusebio HS,3466,Secondary," 3,313,000.00 "
136717,Ilugin ES,3310,Elementary," 1,391,000.00 "
305415,Kapitolyo HS,1680,Secondary," 2,048,000.00 "
136719,Liberato Damian ES,1605,Elementary," 695,000.00 "
305418,Manggahan HS,4757,Secondary," 3,893,000.00 "
136718,Nagpayong ES (Ilugin ES - Nagpayong Annex),10529,Elementary," 3,774,000.00 "
320102,Nagpayong High School,6824,Secondary," 4,745,000.00 "
136720,Palatiw ES,3059,Elementary," 1,263,000.00 "
320101,Pasig City Science HS,1059,Secondary," 1,144,000.00 "
136721,Pasig Elementary School,4591,Elementary," 1,851,000.00 "
136723,Pinagbuhatan Elementary School,4873,Elementary," 1,959,000.00 "
305417,Pinagbuhatan High School,4306,Secondary," 4,158,000.00 "
305422,Rizal Exp. Sta. And Pilot SCI (RESPSCI),2678,Secondary," 7,062,000.00 "
305413,Rizal High School,9450,Secondary," 8,765,000.00 "
136722,Sagad ES (Pasig ES - Sagad Annex),1260,Elementary," 472,000.00 "
305414,Sagad HS,2436,Secondary," 2,154,000.00 "
305421,San Joaquin-Kalawaan HS,4385,Secondary," 3,560,000.00 "
305419,Santolan HS,2519,Secondary," 2,191,000.00 "
305420,Sta. Lucia HS,4645,Secondary," 3,838,000.00 "
136724,Bambang ES,1787,Elementary," 814,000.00 "
136725,Buting ES,1092,Elementary," 546,000.00 "
136726,Dr. Sixto Antonio ES,1419,Elementary," 606,000.00 "
136727,Kalawaan ES,3209,Elementary," 1,231,000.00 "
136728,San Joaquin ES,4284,Elementary," 1,689,000.00 "
136729,Bagong Ilog ES,1627,Elementary," 732,000.00 "
136730,Francisco Legaspi Memorial School,859,Elementary," 465,000.00 "
136731,Oranbo ES,1078,Elementary," 481,000.00 "
136732,Pineda ES,2136,Elementary," 916,000.00 "
136733,Dela Paz ES,1138,Elementary," 471,000.00 "
136735,Manggahan ES,3317,Elementary," 1,341,000.00 "
136736,Napico ES (Manggahan ES - Napico Annex),2769,Elementary," 1,210,000.00 "
136737,Rosario ES,4226,Elementary," 1,761,000.00 "
136738,San Lorenzo Ruiz ES,2556,Elementary," 1,091,000.00 "
136739,Santolan ES,4735,Elementary," 1,879,000.00 "
136734,Sto. Nino ES (Dela Paz ES - Karangalan Annex),1426,Elementary," 600,000.00 "
136740,Caniogan ES,2394,Elementary," 1,148,000.00 "
136741,De Castro ES,4756,Elementary," 2,076,000.00 "
225501,Maybunga Elementary School Annex,2183,Elementary," 627,000.00 "
136742,Maybunga ES,1977,Elementary," 1,102,000.00 "
136743,San Miguel ES,3684,Elementary," 1,599,000.00 "
136490,Balingasa Elementary School,1684,Elementary," 695,000.00 "
305320,Balingasa HS,1149,Secondary," 1,086,000.00 "
136491,Demetrio Tuazon ES,809,Elementary," 356,000.00 "
319506,National Orthopedic Hospital School for Crippled Children,64,Secondary," 1,827,000.00 "
222504,NOH-School for Crippled Children,140,Elementary," 174,000.00 "
136492,Ramon Magsaysay ES,1610,Elementary," 734,000.00 "
136493,San Jose Elementary School,1922,Elementary," 803,000.00 "
136494,San Jose ES-Pag-Ibig sa Nayon Annex,294,Elementary," 147,000.00 "
305323,San Jose HS,958,Secondary," 1,042,000.00 "
136496,Cong. Reynaldo A. Calalay Mem. Sch. (Damayan ES),1347,Elementary," 531,000.00 "
136495,Dalupan ES,751,Elementary," 334,000.00 "
136497,Masambong ES,3199,Elementary," 1,257,000.00 "
305325,Masambong HS,1497,Secondary," 1,251,000.00 "
136498,San Francisco ES,2773,Elementary," 1,114,000.00 "
305324,"Sergio Osmena, Sr. HS",2300,Secondary," 2,702,000.00 "
136499,Bayanihan Elementary School,658,Elementary," 288,000.00 "
136500,Bungad ES,729,Elementary," 312,000.00 "
136501,Esteban Abada ES,1926,Elementary," 840,000.00 "
305322,"Eulogio Rodriguez, Jr. HS",2624,Secondary," 2,589,000.00 "
305321,Judge Juan Luna HS,2472,Secondary," 2,346,000.00 "
136502,Paltok ES,1100,Elementary," 437,000.00 "
136503,Sinag-Tala ES,888,Elementary," 375,000.00 "
136504,Bago Bantay ES,2330,Elementary," 1,062,000.00 "
305328,Pugad Lawin HS,1363,Secondary," 1,330,000.00 "
136505,San Antonio ES,3334,Elementary," 1,279,000.00 "
136506,Toro Hills ES,5127,Elementary," 2,028,000.00 "
136557,Cubao ES,2548,Elementary," 1,074,000.00 "
319504,Dona Rosario HS,3166,Secondary," 2,570,000.00 "
136558,"Eulogio Rodriguez, Sr. ES",1495,Elementary," 601,000.00 "
305340,Novaliches HS,4974,Secondary," 4,976,000.00 "
136559,Quirino ES,4002,Elementary," 1,616,000.00 "
305342,Sta. Lucia HS,3753,Secondary," 3,128,000.00 "
136507,Bagong Pag-Asa ES,2222,Elementary," 922,000.00 "
305326,Ernesto Rondon HS,3630,Secondary," 3,125,000.00 "
136508,Mines ES,2537,Elementary," 977,000.00 "
136509,Project 6 ES,3676,Elementary," 1,592,000.00 "
305329,Quezon City Science HS,1290,Secondary," 1,618,000.00 "
305327,San Francisco HS,5410,Secondary," 4,586,000.00 "
136510,Sto. Cristo ES,1730,Elementary," 698,000.00 "
136539,Bagong Silangan Elementary School,8831,Elementary," 3,063,000.00 "
222503,"Benigno S. Aquino, Jr. Elementary School",4879,Elementary," 1,711,000.00 "
136541,Commonwealth ES,8608,Elementary," 3,324,000.00 "
305333,Culiat HS,2902,Secondary," 2,864,000.00 "
136542,Dona Juana ES,6905,Elementary," 2,636,000.00 "
305335,ISMAEL MATHAY SR. HIGH SCHOOL,3087,Secondary," 2,956,000.00 "
305343,New Era High School,3695,Secondary," 3,047,000.00 "
136540,Pres. Corazon C. Aquino E/S,8415,Elementary," 2,832,000.00 "
136551,San Diego ES,6015,Elementary," 2,265,000.00 "
305334,Tandang Sora NHS,3755,Secondary," 3,069,000.00 "
136544,Holy Spirit ES,7993,Elementary," 2,873,000.00 "
136545,Lupang Pangako ES,5492,Elementary," 2,081,000.00 "
136546,Manuel L. Quezon ES,6832,Elementary," 2,457,000.00 "
136547,Melencio M. Castelo ES,6911,Elementary," 2,578,000.00 "
136549,Payatas B Annex ES,1282,Elementary," 491,000.00 "
136548,Payatas B ES,5013,Elementary," 1,678,000.00 "
136550,Payatas C ES,2839,Elementary," 1,140,000.00 "
136552,Bagumbayan ES,689,Elementary," 344,000.00 "
136553,Balara ES,5052,Elementary," 2,072,000.00 "
136554,Libis ES,750,Elementary," 411,000.00 "
136555,Old Balara Elementary School,4246,Elementary," 1,667,000.00 "
305341,San Bartolome HS,7407,Secondary," 5,952,000.00 "
305344,Sauyo HS,4136,Secondary," 3,343,000.00 "
136560,Batino Elementary School (SPED Center),872,Elementary," 438,000.00 "
305337,Justice Cecilia Munoz-Palma HS,6989,Secondary," 5,748,000.00 "
136562,Kalantiyaw ES,386,Elementary," 183,000.00 "
305336,Lagro HS,6004,Secondary," 5,131,000.00 "
305338,Maligaya HS,3302,Secondary," 2,773,000.00 "
305339,North Fairview HS,5600,Secondary," 4,569,000.00 "
136563,Project 3 ES,1216,Elementary," 590,000.00 "
136564,Pura V. Kalaw ES,2359,Elementary," 1,147,000.00 "
136565,Teodora Alonzo Elementary School,1210,Elementary," 547,000.00 "
136566,15th Avenue Elementary School,559,Elementary," 315,000.00 "
136567,Aguinaldo ES,1279,Elementary," 603,000.00 "
305332,Bagong Silangan HS,5175,Secondary," 4,212,000.00 "
305330,Batasan Hills National HS,12583,Secondary," 9,834,000.00 "
136568,Camarilla ES,392,Elementary," 214,000.00 "
305331,Commonwealth HS,8011,Secondary," 7,462,000.00 "
136569,Dona Josefa E. Marcos ES,1187,Elementary," 527,000.00 "
136570,Fort Aguinaldo ES,429,Elementary," 272,000.00 "
319501,Holy Spirit NHS,3476,Secondary," 3,035,000.00 "
319505,"Judge Feliciano Belmonte, Sr. HS",5122,Secondary," 3,972,000.00 "
305345,Balara HS,2315,Secondary," 2,076,000.00 "
136571,Cruz na Ligas ES,3464,Elementary," 1,229,000.00 "
136572,Malaya ES,548,Elementary," 267,000.00 "
136573,Pinyahan ES,2429,Elementary," 1,045,000.00 "
136574,San Vicente ES,2759,Elementary," 1,215,000.00 "
136575,Camp Crame ES,1716,Elementary," 737,000.00 "
305346,Camp Gen. E. Aguinaldo HS,1909,Secondary," 1,884,000.00 "
305347,Carlos P. Garcia HS,973,Secondary," 1,024,000.00 "
136576,Pedro Tuason ES,586,Elementary," 336,000.00 "
136577,Ponciano Bernardo ES,1016,Elementary," 536,000.00 "
305349,Don Quintin Paredes HS,459,Secondary," 582,000.00 "
136579,Gen. Roxas ES,2576,Elementary," 1,038,000.00 "
